#,round_id,roundStartDate,result
935,384430,1700724717284,1.76
936,384431,1700724785242,1.02
937,384432,1700724827156,6.8
938,384433,1700724939148,4.5
939,384434,1700724984091,6.34
940,384435,1700725078590,1.58
941,384436,1700725144431,19.28
942,384437,1700725209596,2.09
943,384438,1700725262075,1.29
944,384439,1700725300072,11.27
945,384440,1700725356868,2.52
946,384441,1700725435287,1.54
947,384442,1700725482352,12.83
948,384443,1700725546001,2689.61
949,384444,1700725669641,1.18
950,384445,1700725703061,1.63
951,384446,1700725739620,1
952,384447,1700725764419,1.28
953,384448,1700725792127,1.04
954,384449,1700725819993,2.02
955,384450,1700725873627,2.83
956,384451,1700725914784,1.43
957,384452,1700725944463,1
958,384453,1700725971609,26.07
959,384454,1700726049207,2.89
960,384455,1700726089042,2.83
961,384456,1700726161403,2.46
962,384457,1700726199762,11.48
963,384458,1700726280477,1.94
964,384459,1700726372380,1
965,384460,1700726407995,1.26
966,384461,1700726463402,2.52
967,384462,1700726500648,1.89
968,384463,1700726527549,1
969,384464,1700726548068,1.92
970,384465,1700726588546,1.55
971,384466,1700726625718,1.75
972,384467,1700726677212,4.14
973,384468,1700726759261,1.61
974,384469,1700726809345,1.85
975,384470,1700726868615,1.74
976,384471,1700726937030,1.11
977,384472,1700726958122,1.44
978,384473,1700727008462,2.45
979,384474,1700727075945,1.15
980,384475,1700727133112,1.61
981,384476,1700727202282,37.35
982,384477,1700727288499,2.01
983,384478,1700727336835,2.92
984,384479,1700727370484,1.02
985,384480,1700727413313,2.78
986,384481,1700727461434,1.54
987,384482,1700727494938,1.5
988,384483,1700727522761,2.8
989,384484,1700727554298,1.94
990,384485,1700727589796,1.34
991,384486,1700727620859,3.05
992,384487,1700727661093,7.61
993,384488,1700727710212,1.04
994,384489,1700727765161,1.04
995,384490,1700727812967,1.83
996,384491,1700727860090,38.41
997,384492,1700727933014,39.46
998,384493,1700727997449,1
999,384494,1700728016735,1.36
1000,384495,1700728040218,3.75
1001,384496,1700728076262,1.48
1002,384497,1700728100406,1.45
1003,384498,1700728125594,2.26
1004,384499,1700728164695,4.03
1005,384500,1700728202182,1.08
1006,384501,1700728232160,5.7
1007,384502,1700728270301,1.47
1008,384503,1700728299244,7.53
1009,384504,1700728342080,4.1
1010,384505,1700728386228,1.81
1011,384506,1700728410770,1.57
1012,384507,1700728438482,8.67
1013,384508,1700728491656,2.16
1014,384509,1700728520192,5.97
1015,384510,1700728570094,11.77
1016,384511,1700728623709,1.41
1017,384512,1700728651951,3.6
1018,384513,1700728697118,3.28
1019,384514,1700728749019,6.99
1020,384515,1700728799437,1
1021,384516,1700728832176,1.25
1022,384517,1700728876454,4.04
1023,384518,1700728929361,2.36
1024,384519,1700728972360,13.32
1025,384520,1700729026889,3.95
1026,384521,1700729071222,1.31
1027,384522,1700729090789,4.98
1028,384523,1700729140779,1.65
1029,384524,1700729206280,2.44
1030,384525,1700729255583,4.71
1031,384526,1700729316259,2.26
1032,384527,1700729368890,29.92
1033,384528,1700729434433,1.39
1034,384529,1700729469820,1
1035,384530,1700729508081,4.6
1036,384531,1700729578360,1
1037,384532,1700729612089,4.62
1038,384533,1700729659786,1.12
1039,384534,1700729698201,4.16
1040,384535,1700729745271,1.26
1041,384536,1700729792769,11.43
1042,384537,1700729849846,16.69
1043,384538,1700729932461,2.44
1044,384539,1700729985681,1.39
1045,384540,1700730027586,1.03
1046,384541,1700730071108,2.01
1047,384542,1700730102283,1.51
1048,384543,1700730131177,6.82
1049,384544,1700730195725,35.6
1050,384545,1700730272877,2.86
1051,384548,1700730385242,3.84
1052,384549,1700730437680,2.69
1053,384550,1700730475651,1
1054,384552,1700730524941,3.3
1055,384553,1700730588446,1.01
1056,384554,1700730624048,1.22
1057,384555,1700730672308,1.59
1058,384556,1700730707793,1.12
1059,384557,1700730784772,6.76
1060,384558,1700730852542,1.38
1061,384562,1700730981660,5.58
1062,384563,1700731030615,1.59
1063,384564,1700731114586,1.47
1064,384565,1700731146447,2.27
1065,384566,1700731170298,1.06
1066,384567,1700731186192,1.68
1067,384568,1700731212074,1.22
1068,384569,1700731228329,6.4
1069,384570,1700731262548,1.38
1070,384571,1700731280208,1
1071,384573,1700731308885,36.51
1072,384574,1700731363684,4.61
1073,384575,1700731395437,1.81
1074,384576,1700731417757,1.86
1075,384577,1700731438087,5.91
1076,384578,1700731472659,1
1077,384579,1700731487314,8.3
1078,384580,1700731532982,1
1079,384581,1700731547965,2.65
1080,384582,1700731571849,8.22
1081,384585,1700731708833,1.23
1082,384586,1700731772933,2
1083,384587,1700731822417,3
1084,384588,1700731852494,5.89
1085,384589,1700731890192,23.97
1086,384590,1700731943949,2.09
1087,384591,1700731969111,11.26
1088,384592,1700732013436,2.4
1089,384593,1700732047344,2.15
1090,384594,1700732074576,1.32
1091,384595,1700732094265,1.06
1092,384596,1700732110793,266.98
1093,384597,1700732195563,24.33
1094,384599,1700732273558,14.92
1095,384600,1700732319115,1.83
1096,384601,1700732342335,1.19
1097,384602,1700732360130,1.15
1098,384603,1700732377212,1.41
1099,384604,1700732395120,2.96
1100,384605,1700732421989,5.77
1101,384606,1700732462380,1.44
1102,384607,1700732486469,2.72
1103,384608,1700732513073,1.64
1104,384609,1700732535159,2.05
1105,384610,1700732559052,2.66
1106,384611,1700732585996,2.34
1107,384612,1700732612132,1.35
1108,384613,1700732630643,2.66
1109,384614,1700732658838,7.27
1110,384615,1700732699892,1.61
1111,384616,1700732729291,3.95
1112,384617,1700732763081,3.17
1113,384618,1700732792261,1.83
1114,384619,1700732815452,1.45
1115,384620,1700732836061,7.72
1116,384621,1700732877111,1.16
1117,384622,1700732897243,2.06
1118,384623,1700732920570,1.17
1119,384624,1700732939592,6.23
1120,384625,1700732977764,1.83
1121,384626,1700733000164,1.67
1122,384627,1700733023861,2.89
1123,384628,1700733051991,7.28
1124,384629,1700733091654,5.2
1125,384630,1700733129244,10.58
1126,384631,1700733172001,4.61
1127,384632,1700733204931,2.88
1128,384633,1700733232451,1.23
1129,384634,1700733257994,3.14
1130,384635,1700733291290,8.13
1131,384636,1700733331052,1
1132,384637,1700733347382,33.5
1133,384638,1700733403113,1.48
1134,384639,1700733425782,19.8
1135,384640,1700733491955,2.89
1136,384641,1700733519731,1.67
1137,384642,1700733541810,1.8
1138,384643,1700733569554,4.02
1139,384644,1700733606720,2.48
1140,384645,1700733633503,1.35
1141,384646,1700733652361,1.2
1142,384647,1700733668881,4.51
1143,384648,1700733704386,1.62
1144,384649,1700733726401,1.04
1145,384650,1700733746536,1.03
1146,384651,1700733764713,1.57
1147,384652,1700733790556,17.11
1148,384653,1700733842019,5.71
1149,384654,1700733878954,2.53
1150,384655,1700733907997,1.15
1151,384656,1700733925044,2.94
1152,384658,1700733975716,6.49
1153,384659,1700734012457,4.5
1154,384660,1700734045672,1.32
1155,384661,1700734067397,1.43
1156,384662,1700734086037,1
1157,384663,1700734101397,1.55
1158,384664,1700734123560,1.28
1159,384665,1700734143040,1
1160,384666,1700734158487,2.11
1161,384667,1700734181814,4.01
1162,384668,1700734212250,3.4
1163,384669,1700734242913,1.21
1164,384670,1700734262618,21.23
1165,384671,1700734314891,1.78
1166,384672,1700734338888,3.36
1167,384673,1700734368435,3.63
1168,384675,1700734442169,1.67
1169,384677,1700734488244,1.78
1170,384678,1700734513729,3.64
1171,384679,1700734545845,1.51
1172,384680,1700734567804,1.59
1173,384681,1700734587855,4.07
1174,384682,1700734619175,8.91
1175,384683,1700734660860,1.26
1176,384684,1700734681967,4.09
1177,384685,1700734712016,1.05
1178,384686,1700734729347,13.87
1179,384687,1700734775158,2.94
1180,384688,1700734802775,4.13
1181,384689,1700734834867,1.16
1182,384690,1700734852428,2.72
1183,384691,1700734877735,1.16
1184,384692,1700734896942,1.06
1185,384693,1700734914356,1.44
1186,384695,1700734956892,2.38
1187,384696,1700734982908,1.7
1188,384697,1700735005999,1
1189,384698,1700735021298,1.42
1190,384699,1700735039912,4.41
1191,384700,1700735076976,7.2
1192,384701,1700735116028,1
1193,384702,1700735131668,5.65
1194,384703,1700735165337,152.72
1195,384704,1700735239766,4.09
1196,384705,1700735290361,2.8
1197,384706,1700735317570,49.83
1198,384707,1700735378768,5.99
1199,384708,1700735415705,3.62
1200,384709,1700735446586,1.38
1201,384710,1700735466379,13.63
1202,384711,1700735510807,6.17
1203,384712,1700735547656,1.24
1204,384713,1700735565087,2.27
1205,384714,1700735590035,1.69
1206,384715,1700735611196,1.01
1207,384716,1700735627212,2.81
1208,384717,1700735653704,2.94
1209,384718,1700735684169,1.19
1210,384719,1700735701312,1.32
1211,384720,1700735719453,1.07
1212,384721,1700735739277,3.44
1213,384723,1700735791676,2.24
1214,384724,1700735816554,4.33
1215,384725,1700735851940,1.12
1216,384726,1700735868624,4.06
1217,384727,1700735901323,1
1218,384728,1700735917333,63.74
1219,384729,1700735980838,6.13
1220,384730,1700736016723,1.2
1221,384731,1700736034333,1
1222,384732,1700736048613,3.16
1223,384733,1700736079979,21.42
1224,384734,1700736131347,1.21
1225,384735,1700736148647,2.02
1226,384736,1700736176430,2.29
1227,384738,1700736216891,1.21
1228,384739,1700736231819,1.36
1229,384740,1700736250781,515.49
1230,384741,1700736338834,1
1231,384742,1700736356526,1.15
1232,384743,1700736372992,1.65
1233,384744,1700736393004,2.27
1234,384745,1700736417920,2.87
1235,384746,1700736445318,3.31
1236,384747,1700736476845,3.17
1237,384748,1700736505013,11.24
1238,384749,1700736550498,3.69
1239,384750,1700736582497,2.87
1240,384751,1700736610073,1.16
1241,384752,1700736629369,1.78
1242,384753,1700736652284,1.94
1243,384754,1700736674284,1
1244,384755,1700736690381,2.62
1245,384756,1700736716364,2.4
1246,384757,1700736749489,1
1247,384758,1700736765067,2.08
1248,384759,1700736789508,6.32
1249,384760,1700736826707,1.22
1250,384761,1700736845873,1.44
1251,384762,1700736865232,1.25
1252,384763,1700736881421,1.64
1253,384764,1700736900590,1.56
1254,384765,1700736921222,4.89
1255,384767,1700736992571,3.17
1256,384768,1700737037066,1.24
1257,384769,1700737056407,1.73
1258,384770,1700737078496,14.81
1259,384771,1700737127031,1.05
1260,384772,1700737143967,7.44
1261,384773,1700737181517,1.95
1262,384774,1700737207886,1.51
1263,384775,1700737232480,4.21
1264,384776,1700737263616,1.07
1265,384777,1700737293857,10.8
1266,384778,1700737335507,4.57
1267,384779,1700737371559,1.56
1268,384780,1700737393536,2.77
1269,384781,1700737422169,2
1270,384782,1700737445452,1.6
1271,384783,1700737469421,3.86
1272,384784,1700737499648,15.92
1273,384785,1700737546543,1.02
1274,384786,1700737563434,3.8
1275,384787,1700737597466,3.54
1276,384788,1700737627221,1.42
1277,384789,1700737648603,1.14
1278,384790,1700737665703,1.53
1279,384791,1700737687670,1.8
1280,384792,1700737713856,1.47
1281,384793,1700737737705,1.42
1282,384794,1700737760613,2.13
1283,384795,1700737789552,2.25
1284,384796,1700737814244,5.68
1285,384797,1700737854725,1.04
1286,384798,1700737870538,1.1
1287,384799,1700737885175,1.04
1288,384800,1700737903763,8.89
1289,384801,1700737943013,1.11
1290,384802,1700737959708,1.37
1291,384803,1700737979093,2.17
1292,384804,1700738001954,5.77
1293,384805,1700738039940,2.12
1294,384806,1700738067056,1.15
1295,384807,1700738083782,1.37
1296,384808,1700738102315,1.15
1297,384809,1700738120491,1.41
1298,384810,1700738141449,1.38
1299,384811,1700738158815,16.13
1300,384812,1700738205306,1.74
1301,384813,1700738226787,1.63
1302,384815,1700738271242,1.03
1303,384816,1700738286488,3.59
1304,384817,1700738317266,3.18
1305,384818,1700738346203,1.22
1306,384819,1700738366835,4.63
1307,384820,1700738398267,1.44
1308,384821,1700738421454,1.22
1309,384822,1700738436889,2.64
1310,384823,1700738460858,5.69
1311,384824,1700738495261,1.32
1312,384825,1700738512142,1.34
1313,384826,1700738529727,1.48
1314,384827,1700738547872,3.3
1315,384828,1700738574581,1.03
1316,384829,1700738592686,2.72
1317,384830,1700738617409,6.35
1318,384831,1700738655744,1.27
1319,384832,1700738672816,4.35
1320,384833,1700738709228,1.65
1321,384834,1700738730973,1.05
1322,384835,1700738743833,1
1323,384836,1700738760327,1.56
1324,384837,1700738779849,2.3
1325,384838,1700738804085,2.67
1326,384839,1700738830163,1.72
1327,384840,1700738853440,1.17
1328,384841,1700738871428,22.87
1329,384842,1700738921681,3.09
1330,384843,1700738953440,1.72
1331,384844,1700738972633,1.21
1332,384845,1700738987060,1.09
1333,384848,1700739041286,5.82
1334,384849,1700739074188,1.26
1335,384850,1700739090571,8.5
1336,384851,1700739127821,5.15
1337,384852,1700739160255,7.56
1338,384853,1700739200835,1.2
1339,384854,1700739217673,1.34
1340,384855,1700739234522,1.3
1341,384856,1700739251037,1
1342,384857,1700739263674,4.74
1343,384858,1700739294525,1.41
1344,384859,1700739312215,1.04
1345,384861,1700739345273,1
1346,384862,1700739357620,3.92
1347,384863,1700739388738,2.57
1348,384864,1700739412582,9.91
1349,384865,1700739452244,1.07
1350,384866,1700739467856,1.35
1351,384867,1700739483730,1
1352,384868,1700739500739,1.14
1353,384869,1700739515588,2.02
1354,384870,1700739536616,1
1355,384871,1700739549173,1.55
1356,384872,1700739568058,1.37
1357,384873,1700739585640,3.33
1358,384874,1700739618742,2.93
1359,384875,1700739644266,14.46
1360,384876,1700739688779,4.66
1361,384877,1700739720073,1.72
1362,384878,1700739740957,1.77
1363,384879,1700739759679,5.64
1364,384880,1700739792833,1.69
1365,384881,1700739812224,11.67
1366,384882,1700739853424,2.28
1367,384883,1700739876025,1.63
1368,384884,1700739894723,2.06
1369,384885,1700739919902,1.1
1370,384886,1700739933752,1.67
1371,384887,1700739966759,1.34
1372,384888,1700739984099,8.09
1373,384889,1700740021007,2.6
1374,384890,1700740045843,1.35
1375,384891,1700740063528,2.11
1376,384892,1700740087296,1.15
1377,384893,1700740104981,1.43
1378,384894,1700740122945,1.24
1379,384895,1700740138242,1.04
1380,384896,1700740151041,1.31
1381,384897,1700740169141,1.23
1382,384898,1700740183395,1.23
1383,384899,1700740197688,1.63
1384,384900,1700740218369,1.12
1385,384901,1700740235296,5.35
1386,384902,1700740267271,1.1
1387,384903,1700740282355,3.19
1388,384904,1700740307839,4.22
1389,384905,1700740338942,1.41
1390,384907,1700740389409,2.09
1391,384908,1700740414381,2.99
1392,384909,1700740439799,2.87
1393,384910,1700740465954,1.45
1394,384911,1700740484193,67.76
1395,384912,1700740546235,1.46
1396,384913,1700740567291,1.43
1397,384914,1700740583847,14.53
1398,384915,1700740627491,1.27
1399,384916,1700740643432,5.95
1400,384917,1700740676575,28.43
1401,384918,1700740729632,8.83
1402,384919,1700740768220,1.99
1403,384920,1700740789532,7.09
1404,384921,1700740825612,1.64
1405,384922,1700740844843,1.33
1406,384923,1700740862122,3.29
1407,384924,1700740890380,1.22
1408,384925,1700740909114,30.23
1409,384926,1700740968457,1.62
1410,384927,1700740991255,1.18
1411,384928,1700741012263,1.86
1412,384929,1700741032580,1.64
1413,384930,1700741057455,1.61
1414,384931,1700741079244,2.04
1415,384932,1700741101940,13.46
1416,384933,1700741145100,2.02
1417,384934,1700741175566,1.7
1418,384935,1700741195959,7.84
1419,384936,1700741234349,1.65
1420,384937,1700741256664,2.03
1421,384938,1700741277689,1.87
1422,384939,1700741299354,1.62
1423,384940,1700741319812,2.99
1424,384941,1700741345458,1.14
1425,384942,1700741361999,1.84
1426,384943,1700741381481,1.8
1427,384944,1700741401340,2.16
1428,384945,1700741423146,1.03
1429,384946,1700741436817,5.45
1430,384947,1700741472753,1.06
1431,384948,1700741486622,1.43
1432,384949,1700741503496,1.28
1433,384950,1700741519330,14.71
1434,384951,1700741563190,9.69
1435,384952,1700741602687,1
1436,384953,1700741615695,1.1
1437,384954,1700741628761,1.42
1438,384955,1700741645555,1.18
1439,384956,1700741661751,5.19
1440,384957,1700741695115,1.01
1441,384958,1700741708193,1.5
1442,384959,1700741724725,1
1443,384960,1700741739684,1.41
1444,384961,1700741756576,1.14
1445,384962,1700741770319,1.48
1446,384963,1700741787327,3.41
1447,384964,1700741813675,1.19
1448,384965,1700741841256,2.15
1449,384966,1700741864381,2.03
1450,384967,1700741887794,2.85
1451,384968,1700741912173,8.75
1452,384969,1700741950645,2.02
1453,384970,1700741972103,1.09
1454,384971,1700741985198,2.39
1455,384972,1700742007514,1.14
1456,384973,1700742023317,6.59
1457,384974,1700742057440,1.8
1458,384975,1700742076624,1.39
1459,384976,1700742092669,1.55
1460,384977,1700742109702,3.08
1461,384978,1700742140314,1.22
1462,384979,1700742156293,1
1463,384980,1700742168299,1
1464,384981,1700742179910,1.1
1465,384982,1700742192522,220.96
1466,384983,1700742268704,6.62
1467,384984,1700742304351,9.59
1468,384985,1700742343684,2.84
1469,384986,1700742368253,1.43
1470,384987,1700742384720,11.79
1471,384988,1700742426892,26.81
1472,384989,1700742478840,1.92
1473,384990,1700742499864,1.32
1474,384991,1700742515443,7.36
1475,384992,1700742553521,1.51
1476,384993,1700742571693,1.38
1477,384994,1700742588431,2.05
1478,384995,1700742609266,56.17
1479,384996,1700742669653,1.68
1480,384997,1700742690973,5.25
1481,384998,1700742723020,1.11
1482,384999,1700742737740,11.7
1483,385000,1700742778831,1.91
1484,385001,1700742799755,1.43
1485,385002,1700742820860,2.34
1486,385003,1700742843239,4.06
1487,385004,1700742872888,1.44
1488,385005,1700742890865,2.44
1489,385006,1700742916231,2.27
1490,385007,1700742940010,6.78
1491,385008,1700742974919,1.75
1492,385009,1700742995853,5.26
1493,385010,1700743028616,1.12
1494,385011,1700743044563,12.26
